Game_Id,Game_Name,Tags,Month,Avg. Players,Gain,% Gain,Peak Players
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",October 2022,261.91,-14.29,-5.18%,559
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",September 2022,276.21,-12.89,-4.46%,604
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",August 2022,289.10,-31.36,-9.79%,621
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",July 2022,320.47,-25.98,-7.50%,710
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",June 2022,346.45,-23.17,-6.27%,702
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",May 2022,369.62,-34.64,-8.57%,728
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",April 2022,404.26,18.28,+4.74%,783
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",March 2022,385.97,-7.76,-1.97%,834
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",February 2022,393.74,-47.38,-10.74%,845
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",January 2022,441.12,35.56,+8.77%,938
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",December 2021,405.56,-6.78,-1.64%,853
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",November 2021,412.33,2.63,+0.64%,870
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",October 2021,409.71,-34.08,-7.68%,875
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",September 2021,443.78,-85.21,-16.11%,929
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",August 2021,529.00,-22.41,-4.06%,1095
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",July 2021,551.41,-56.82,-9.34%,1105
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",June 2021,608.23,-33.67,-5.25%,1272
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",May 2021,641.91,-41.05,-6.01%,1365
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",April 2021,682.95,-20.96,-2.98%,1484
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",March 2021,703.92,-147.13,-17.29%,1545
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",February 2021,851.05,-83.75,-8.96%,1772
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",January 2021,934.79,-224.19,-19.34%,1844
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",December 2020,1158.98,-43.44,-3.61%,2460
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",November 2020,1202.42,-114.54,-8.70%,2797
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",October 2020,1316.96,-166.60,-11.23%,2657
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",September 2020,1483.56,-92.13,-5.85%,3177
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",August 2020,1575.68,0.98,+0.06%,2953
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",July 2020,1574.71,-360.07,-18.61%,3062
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",June 2020,1934.78,-285.41,-12.86%,3670
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",May 2020,2220.19,-382.57,-14.70%,4073
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",April 2020,2602.76,-567.11,-17.89%,7959
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",March 2020,3169.86,-901.85,-22.15%,6172
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",February 2020,4071.72,433.74,+11.92%,7869
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",January 2020,3637.97,31.51,+0.87%,7012
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",December 2019,3606.46,-455.32,-11.21%,7619
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",November 2019,4061.78,-213.94,-5.00%,8539
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",October 2019,4275.72,-2133.02,-33.28%,9210
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",September 2019,6408.74,-3588.22,-35.89%,15134
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",August 2019,9996.95,-4472.97,-30.91%,20420
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",July 2019,14469.92,1857.27,+14.73%,28638
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",June 2019,12612.65,1136.30,+9.90%,25367
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",May 2019,11476.35,760.60,+7.10%,22895
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",April 2019,10715.75,-796.09,-6.92%,20655
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",March 2019,11511.84,-1751.05,-13.20%,21970
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",February 2019,13262.89,2106.26,+18.88%,27193
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",January 2019,11156.63,-285.81,-2.50%,21023
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",December 2018,11442.44,256.56,+2.29%,21331
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",November 2018,11185.89,590.74,+5.58%,20837
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",October 2018,10595.15,-2900.92,-21.49%,19249
841370,NBA 2K19,"Sports, Basketball, Simulation, Multiplayer, Singleplayer, eSports, Co-op, Great Soundtrack, Competitive, Funny, Controller, Violent, Loot, Open World, Realistic, Local Multiplayer, Football (Soccer), FPS, Massively Multiplayer, Atmospheric",September 2018,13496.06,-,-,28864
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",March 2025,1184.42,-55.6,-4.48%,1900
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",February 2025,1240.00,-32.45,-2.55%,1943
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",January 2025,1272.44,38.10,+3.09%,1974
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",December 2024,1234.35,-28.57,-2.26%,1862
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",November 2024,1262.92,-29.43,-2.28%,1941
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",October 2024,1292.35,-93.82,-6.77%,2041
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",September 2024,1386.17,-165.29,-10.65%,2420
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",August 2024,1551.46,-62.19,-3.85%,2366
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",July 2024,1613.66,-171.15,-9.59%,2508
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",June 2024,1784.81,-23.30,-1.29%,2816
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",May 2024,1808.11,12.12,+0.67%,2812
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",April 2024,1795.99,-133.04,-6.90%,2884
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",March 2024,1929.03,-168.78,-8.05%,3015
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",February 2024,2097.81,-79.24,-3.64%,3254
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",January 2024,2177.05,-61.36,-2.74%,3411
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",December 2023,2238.40,-105.81,-4.51%,3436
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",November 2023,2344.21,-304.63,-11.50%,3873
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",October 2023,2648.84,-222.69,-7.75%,4322
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",September 2023,2871.53,-232.96,-7.50%,4623
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",August 2023,3104.49,-38.89,-1.24%,4887
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",July 2023,3143.38,-267.80,-7.85%,4848
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",June 2023,3411.17,-68.93,-1.98%,5336
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",May 2023,3480.10,-188.95,-5.15%,5473
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",April 2023,3669.05,-175.46,-4.56%,5758
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",March 2023,3844.52,-509.41,-11.70%,6122
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",February 2023,4353.92,-423.21,-8.86%,7127
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",January 2023,4777.13,-93.97,-1.93%,7567
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",December 2022,4871.10,-254.46,-4.96%,7411
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",November 2022,5125.56,-1198.09,-18.95%,8684
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",October 2022,6323.65,-1234.67,-16.34%,10586
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",September 2022,7558.32,-933.75,-11.00%,12775
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",August 2022,8492.07,270.39,+3.29%,13501
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",July 2022,8221.69,-1231.45,-13.03%,12772
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",June 2022,9453.14,-196.69,-2.04%,15490
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",May 2022,9649.83,78.78,+0.82%,15102
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",April 2022,9571.05,-260.01,-2.64%,15088
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",March 2022,9831.06,-1742.69,-15.06%,15527
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",February 2022,11573.75,-2089.43,-15.29%,18772
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",January 2022,13663.18,-1124.58,-7.60%,21655
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",December 2021,14787.77,-4113.33,-21.76%,23772
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",November 2021,18901.10,-13187.68,-41.10%,35206
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",October 2021,32088.78,-12107.27,-27.39%,58335
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",September 2021,44196.05,-4492.35,-9.23%,73590
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",August 2021,48688.40,2079.12,+4.46%,76226
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",July 2021,46609.28,2065.00,+4.64%,74698
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",June 2021,44544.28,-793.62,-1.75%,72023
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",May 2021,45337.90,-1440.30,-3.08%,74675
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",April 2021,46778.20,-2355.79,-4.79%,80787
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",March 2021,49133.99,-4438.39,-8.28%,81527
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",February 2021,53572.39,-2410.35,-4.31%,91247
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",January 2021,55982.74,4415.95,+8.56%,93775
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",December 2020,51566.79,12906.94,+33.39%,89937
1263850,Football Manager 2021,"Sports, Simulation, Management, Football (Soccer), Singleplayer, Multiplayer, Football (American), Strategy, Co-op, Free to Play",November 2020,38659.84,-,-,84149
259080,Just Cause 2: Multiplayer Mod,"Open World, Multiplayer, Action, Third-Person Shooter, Adventure, Mod, Sandbox, Massively Multiplayer, Shooter, Free to Play, Third Person, Co-op, Funny, Exploration, Epic, Racing, Moddable, Singleplayer, FPS, Zombies",March 2025,10.77,+2.8,+35.62%,32
259080,Just Cause 2: Multiplayer Mod,"Open World, Multiplayer, Action, Third-Person Shooter, Adventure, Mod, Sandbox, Massively Multiplayer, Shooter, Free to Play, Third Person, Co-op, Funny, Exploration, Epic, Racing, Moddable, Singleplayer, FPS, Zombies",February 2025,7.94,3.36,+73.22%,26
259080,Just Cause 2: Multiplayer Mod,"Open World, Multiplayer, Action, Third-Person Shooter, Adventure, Mod, Sandbox, Massively Multiplayer, Shooter, Free to Play, Third Person, Co-op, Funny, Exploration, Epic, Racing, Moddable, Singleplayer, FPS, Zombies",January 2025,4.58,0.13,+2.84%,15
259080,Just Cause 2: Multiplayer Mod,"Open World, Multiplayer, Action, Third-Person Shooter, Adventure, Mod, Sandbox, Massively Multiplayer, Shooter, Free to Play, Third Person, Co-op, Funny, Exploration, Epic, Racing, Moddable, Singleplayer, FPS, Zombies",December 2024,4.46,1.55,+53.26%,23
259080,Just Cause 2: Multiplayer Mod,"Open World, Multiplayer, Action, Third-Person Shooter, Adventure, Mod, Sandbox, Massively Multiplayer, Shooter, Free to Play, Third Person, Co-op, Funny, Exploration, Epic, Racing, Moddable, Singleplayer, FPS, Zombies",November 2024,2.91,-0.52,-15.08%,11
259080,Just Cause 2: Multiplayer Mod,"Open World, Multiplayer, Action, Third-Person Shooter, Adventure, Mod, Sandbox, Massively Multiplayer, Shooter, Free to Play, Third Person, Co-op, Funny, Exploration, Epic, Racing, Moddable, Singleplayer, FPS, Zombies",October 2024,3.43,-0.01,-0.18%,15
259080,Just Cause 2: Multiplayer Mod,"Open World, Multiplayer, Action, Third-Person Shooter, Adventure, Mod, Sandbox, Massively Multiplayer, Shooter, Free to Play, Third Person, Co-op, Funny, Exploration, Epic, Racing, Moddable, Singleplayer, FPS, Zombies",September 2024,3.43,-2.68,-43.89%,11
259080,Just Cause 2: Multiplayer Mod,"Open World, Multiplayer, Action, Third-Person Shooter, Adventure, Mod, Sandbox, Massively Multiplayer, Shooter, Free to Play, Third Person, Co-op, Funny, Exploration, Epic, Racing, Moddable, Singleplayer, FPS, Zombies",August 2024,6.12,-0.93,-13.25%,25
259080,Just Cause 2: Multiplayer Mod,"Open World, Multiplayer, Action, Third-Person Shooter, Adventure, Mod, Sandbox, Massively Multiplayer, Shooter, Free to Play, Third Person, Co-op, Funny, Exploration, Epic, Racing, Moddable, Singleplayer, FPS, Zombies",July 2024,7.05,-0.62,-8.12%,19
259080,Just Cause 2: Multiplayer Mod,"Open World, Multiplayer, Action, Third-Person Shooter, Adventure, Mod, Sandbox, Massively Multiplayer, Shooter, Free to Play, Third Person, Co-op, Funny, Exploration, Epic, Racing, Moddable, Singleplayer, FPS, Zombies",June 2024,7.67,-3.78,-32.99%,19
